id,city_id,name,marker,coordinates,cable_id
st-georges-grenada,4244,"St. George’s, Grenada",measle_white,"<Point><coordinates>-61.711597,12.188016</coordinates></Point>",1619
chaguaramas-trinidad-and-tobago,8838,"Chaguaramas, Trinidad and Tobago",measle_white,"<Point><coordinates>-61.650806,10.686162</coordinates></Point>",1619
st-johns-antigua-and-barbuda,4239,"St. John’s, Antigua and Barbuda",measle_white,"<Point><coordinates>-61.857935,17.051479</coordinates></Point>",1290
st-johns-antigua-and-barbuda,4239,"St. John’s, Antigua and Barbuda",measle_white,"<Point><coordinates>-61.857935,17.051479</coordinates></Point>",1619
le-lamentin-martinique,5905,"Le Lamentin, Martinique",measle_white,"<Point><coordinates>-61.094264,14.615542</coordinates></Point>",1619
canefield-dominica,8835,"Canefield, Dominica",measle_white,"<Point><coordinates>-61.384840,15.303335,0</coordinates></Point>",1619
seixal-portugal,9058,"Seixal, Portugal",measle_white,"<Point><coordinates>-9.107387,38.642276</coordinates></Point>",1173
seixal-portugal,9058,"Seixal, Portugal",measle_white,"<Point><coordinates>-9.107387,38.642276</coordinates></Point>",1565
accra-ghana,4181,"Accra, Ghana",measle_white,"<Point><coordinates>-0.201092,5.558283</coordinates></Point>",1565
majuro-republic-of-marshall-islands,9060,"Majuro, Republic of Marshall Islands",measle_white,"<Point><coordinates>171.185691,7.116242</coordinates></Point>",1605
kwajalein-republic-of-marshall-islands,7879,"Kwajalein, Republic of Marshall Islands",measle_white,"<Point><coordinates>167.424365,9.189776</coordinates></Point>",1605
pohnpei-federated-states-of-micronesia,9062,"Pohnpei, Federated States of Micronesia",measle_white,"<Point><coordinates>159.070267,7.786407</coordinates></Point>",1908
pohnpei-federated-states-of-micronesia,9062,"Pohnpei, Federated States of Micronesia",measle_white,"<Point><coordinates>159.070267,7.786407</coordinates></Point>",1605
lagos-nigeria,3280,"Lagos, Nigeria",measle_white,"<Point><coordinates>3.423210,6.438874,0</coordinates></Point>",1565
apia-samoa,5705,"Apia, Samoa",measle_white,"<Point><coordinates>-171.766684,-13.833675</coordinates></Point>",1855
apia-samoa,5705,"Apia, Samoa",measle_white,"<Point><coordinates>-171.766684,-13.833675</coordinates></Point>",1620
pago-pago-american-samoa,9070,"Pago Pago, American Samoa",measle_white,"<Point><coordinates>-170.695713,-14.276546</coordinates></Point>",1733
pago-pago-american-samoa,9070,"Pago Pago, American Samoa",measle_white,"<Point><coordinates>-170.695713,-14.276546</coordinates></Point>",1620
sungai-kakap-indonesia,9094,"Sungai Kakap, Indonesia",measle_white,"<Point><coordinates>109.183206,-0.067056</coordinates></Point>",1597
tanjung-pakis-indonesia,9095,"Tanjung Pakis, Indonesia",measle_white,"<Point><coordinates>107.120903,-5.981457</coordinates></Point>",1597
tanjung-bemban-indonesia,9096,"Tanjung Bemban, Indonesia",measle_white,"<Point><coordinates>104.133111,1.173202</coordinates></Point>",1597
kelibia-tunisia,6015,"Kelibia, Tunisia",measle_white,"<Point><coordinates>11.089906,36.849308</coordinates></Point>",1621
mazara-del-vallo-italy,3215,"Mazara del Vallo, Italy",measle_white,"<Point><coordinates>12.591272,37.650126</coordinates></Point>",1621
pago-pago-american-samoa,9070,"Pago Pago, American Samoa",measle_white,"<Point><coordinates>-170.695713,-14.276546</coordinates></Point>",1600
sventoji-lithuania,5311,"Sventoji, Lithuania",measle_white,"<Point><coordinates>21.082382,56.028291</coordinates></Point>",1611
liepaja-latvia,5310,"Liepaja, Latvia",measle_white,"<Point><coordinates>21.011288,56.508186</coordinates></Point>",1611
kotka-finland,4552,"Kotka, Finland",measle_white,"<Point><coordinates>26.883563,60.501043</coordinates></Point>",1710
kotka-finland,4552,"Kotka, Finland",measle_white,"<Point><coordinates>26.883563,60.501043</coordinates></Point>",1610
helsingfors-finland,9103,"Helsingfors, Finland",measle_white,"<Point><coordinates>24.932490,60.171075,0</coordinates></Point>",1610
stavsnas-sweden,5952,"Stavsnas, Sweden",measle_white,"<Point><coordinates>18.764609,59.822723</coordinates></Point>",1609
mariehamn-finland,5830,"Mariehamn, Finland",measle_white,"<Point><coordinates>19.937851,60.113836</coordinates></Point>",1208
mariehamn-finland,5830,"Mariehamn, Finland",measle_white,"<Point><coordinates>19.937851,60.113836</coordinates></Point>",1609
haradsholm-finland,9104,"Haradsholm, Finland",measle_white,"<Point><coordinates>22.302108,60.300970,0</coordinates></Point>",1609
hanko-finland,7694,"Hanko, Finland",measle_white,"<Point><coordinates>22.968221,59.823211</coordinates></Point>",1609
helsingfors-finland,9103,"Helsingfors, Finland",measle_white,"<Point><coordinates>24.932490,60.171075,0</coordinates></Point>",1609
helsinki-finland,3064,"Helsinki, Finland",measle_white,"<Point><coordinates>24.932490,60.171075,0</coordinates></Point>",1624
tallinn-estonia,3089,"Tallinn, Estonia",measle_white,"<Point><coordinates>24.752399,59.436200,0</coordinates></Point>",1624
stockholm-sweden,3063,"Stockholm, Sweden",measle_white,"<Point><coordinates>18.062852,59.332208</coordinates></Point>",1624
toamasina-madagascar,9398,"Toamasina, Madagascar",measle_white,"<Point><coordinates>49.400325,-18.146173</coordinates></Point>",1594
sainte-marie-runion,9399,"Sainte Marie, Réunion",measle_white,"<Point><coordinates>55.549931,-20.897368</coordinates></Point>",1901
sainte-marie-runion,9399,"Sainte Marie, Réunion",measle_white,"<Point><coordinates>55.549931,-20.897368</coordinates></Point>",1594
terre-rouge-mauritius,9400,"Terre Rouge, Mauritius",measle_white,"<Point><coordinates>57.510086,-20.077813</coordinates></Point>",1594
penmarch-france,3119,"Penmarch, France",measle_white,"<Point><coordinates>-4.338688,47.811315</coordinates></Point>",1629
nouakchott-mauritania,4192,"Nouakchott, Mauritania",measle_white,"<Point><coordinates>-15.978282,18.083876</coordinates></Point>",1629
dakar-senegal,4180,"Dakar, Senegal",measle_white,"<Point><coordinates>-17.451914,14.686599</coordinates></Point>",1629
banjul-gambia,4348,"Banjul, Gambia",measle_white,"<Point><coordinates>-16.581358,13.455948</coordinates></Point>",1629
conakry-guinea,4208,"Conakry, Guinea",measle_white,"<Point><coordinates>-13.703820,9.513628,0</coordinates></Point>",1629
freetown-sierra-leone,4212,"Freetown, Sierra Leone",measle_white,"<Point><coordinates>-13.238098,8.485333</coordinates></Point>",1629
monrovia-liberia,4178,"Monrovia, Liberia",measle_white,"<Point><coordinates>-10.797181,6.300080,0</coordinates></Point>",1629
abidjan-cte-divoire,3316,"Abidjan, Côte d'Ivoire",measle_white,"<Point><coordinates>-4.026237,5.323518</coordinates></Point>",1629
accra-ghana,4181,"Accra, Ghana",measle_white,"<Point><coordinates>-0.201092,5.558283</coordinates></Point>",1629
cotonou-benin,3315,"Cotonou, Benin",measle_white,"<Point><coordinates>2.439922,6.356574</coordinates></Point>",1629
lagos-nigeria,3280,"Lagos, Nigeria",measle_white,"<Point><coordinates>3.423210,6.438874,0</coordinates></Point>",1629
libreville-gabon,4221,"Libreville, Gabon",measle_white,"<Point><coordinates>9.454360,0.394272,0</coordinates></Point>",1629
muanda-congo-dem-rep-,9426,"Muanda, Congo, Dem. Rep.",measle_white,"<Point><coordinates>12.349866,-5.933362</coordinates></Point>",1560
point-noire-congo-rep-,5971,"Point Noire, Congo, Rep.",measle_white,"<Point><coordinates>11.863636,-4.779090,0</coordinates></Point>",1560
lagos-nigeria,3280,"Lagos, Nigeria",measle_white,"<Point><coordinates>3.423210,6.438874,0</coordinates></Point>",1560
lome-togo,3317,"Lome, Togo",measle_white,"<Point><coordinates>1.227813,6.126008</coordinates></Point>",1560
accra-ghana,4181,"Accra, Ghana",measle_white,"<Point><coordinates>-0.201092,5.558283</coordinates></Point>",1560
abidjan-cte-divoire,3316,"Abidjan, Côte d'Ivoire",measle_white,"<Point><coordinates>-4.026237,5.323518</coordinates></Point>",1560
praia-cape-verde,4257,"Praia, Cape Verde",measle_white,"<Point><coordinates>-23.521247,14.923013</coordinates></Point>",1560
el-goro-canary-islands-spain,5720,"El Goro, Canary Islands, Spain",measle_white,"<Point><coordinates>-15.398741,27.959396</coordinates></Point>",1666
el-goro-canary-islands-spain,5720,"El Goro, Canary Islands, Spain",measle_white,"<Point><coordinates>-15.398741,27.959396</coordinates></Point>",1560
guningtou-taiwan,10366,"Guningtou, Taiwan",measle_white,"<Point><coordinates>118.307128,24.476145</coordinates></Point>",1632
lake-ci-taiwan,10367,"Lake Ci, Taiwan",measle_white,"<Point><coordinates>118.289745,24.455516</coordinates></Point>",1632
bata-equatorial-guinea,9434,"Bata, Equatorial Guinea",measle_white,"<Point><coordinates>9.768227,1.860067</coordinates></Point>",1842
bata-equatorial-guinea,9434,"Bata, Equatorial Guinea",measle_white,"<Point><coordinates>9.768227,1.860067</coordinates></Point>",1699
bata-equatorial-guinea,9434,"Bata, Equatorial Guinea",measle_white,"<Point><coordinates>9.768227,1.860067</coordinates></Point>",1629
dadeng-island-china,10368,"Dadeng Island, China",measle_white,"<Point><coordinates>118.300975,24.556736</coordinates></Point>",1632
guanyin-mountain-china,10369,"Guanyin Mountain, China",measle_white,"<Point><coordinates>118.188964,24.493919</coordinates></Point>",1632
maldonado-uruguay,5963,"Maldonado, Uruguay",measle_white,"<Point><coordinates>-54.950175,-34.900389</coordinates></Point>",1633
las-toninas-argentina,3330,"Las Toninas, Argentina",measle_white,"<Point><coordinates>-56.695487,-36.472532</coordinates></Point>",1633
st-davids-bermuda,5793,"St. David’s, Bermuda",measle_white,"<Point><coordinates>-64.769506,32.312238</coordinates></Point>",1634
holyhead-united-kingdom,6035,"Holyhead, United Kingdom",measle_white,"<Point><coordinates>-4.630387,53.306039</coordinates></Point>",1684
holyhead-united-kingdom,6035,"Holyhead, United Kingdom",measle_white,"<Point><coordinates>-4.630387,53.306039</coordinates></Point>",1641
dublin-ireland,3077,"Dublin, Ireland",measle_white,"<Point><coordinates>-6.248257,53.348043</coordinates></Point>",1641
batam-indonesia,5862,"Batam, Indonesia",measle_white,"<Point><coordinates>103.962506,1.134726</coordinates></Point>",1648
dumai-indonesia,7311,"Dumai, Indonesia",measle_white,"<Point><coordinates>101.447565,1.665316</coordinates></Point>",1648
tortola-virgin-islands-u-k-,9589,"Tortola, Virgin Islands (U.K.)",measle_white,"<Point><coordinates>-64.597241,18.414784</coordinates></Point>",1727
tortola-virgin-islands-u-k-,9589,"Tortola, Virgin Islands (U.K.)",measle_white,"<Point><coordinates>-64.597241,18.414784</coordinates></Point>",1634
mumbai-india,3212,"Mumbai, India",measle_white,"<Point><coordinates>72.875899,19.075794</coordinates></Point>",1598
al-faw-iraq,9596,"Al-Faw, Iraq",measle_white,"<Point><coordinates>48.531770,29.923299,0</coordinates></Point>",1598
kuwait-city-kuwait,3871,"Kuwait City, Kuwait",measle_white,"<Point><coordinates>47.974739,29.374019</coordinates></Point>",1598
bushehr-iran,9683,"Bushehr, Iran",measle_white,"<Point><coordinates>50.842707,28.970015</coordinates></Point>",1598
al-khobar-saudi-arabia,7729,"Al Khobar, Saudi Arabia",measle_white,"<Point><coordinates>50.214191,26.286167</coordinates></Point>",1598
fujairah-united-arab-emirates,5962,"Fujairah, United Arab Emirates",measle_white,"<Point><coordinates>56.333720,25.121690,0</coordinates></Point>",1598
chikura-japan,5885,"Chikura, Japan",measle_white,"<Point><coordinates>139.954652,34.976653</coordinates></Point>",1604
shantou-china,5803,"Shantou, China",measle_white,"<Point><coordinates>116.675488,23.354552</coordinates></Point>",1604
nasugbu-philippines,9603,"Nasugbu, Philippines",measle_white,"<Point><coordinates>120.695798,14.317398</coordinates></Point>",1604
songkhla-thailand,4265,"Songkhla, Thailand",measle_white,"<Point><coordinates>100.596980,7.078449,0</coordinates></Point>",1604
tuas-singapore,5938,"Tuas, Singapore",measle_white,"<Point><coordinates>103.647076,1.338193</coordinates></Point>",1604
breivika-norway,9671,"Breivika, Norway",measle_white,"<Point><coordinates>16.553185,68.735048</coordinates></Point>",1651
longyearbyen-svalbard-norway,9672,"Longyearbyen, Svalbard, Norway",measle_white,"<Point><coordinates>15.648790,78.218527,0</coordinates></Point>",1651
auckland-new-zealand,3319,"Auckland, New Zealand",measle_white,"<Point><coordinates>174.770455,-36.884421</coordinates></Point>",1487
tenerife-canary-islands-spain,7713,"Tenerife, Canary Islands, Spain",measle_white,"<Point><coordinates>-16.522764,28.292782</coordinates></Point>",1666
pentaskhinos-cyprus,5812,"Pentaskhinos, Cyprus",measle_white,"<Point><coordinates>33.603555,34.828484</coordinates></Point>",1573
fuzhou-china,8620,"Fuzhou, China",measle_white,"<Point><coordinates>119.303221,26.071091</coordinates></Point>",1636
highbridge-united-kingdom,5745,"Highbridge, United Kingdom",measle_white,"<Point><coordinates>-2.975017,51.222226</coordinates></Point>",1560
seixal-portugal,9058,"Seixal, Portugal",measle_white,"<Point><coordinates>-9.107387,38.642276</coordinates></Point>",1560
yzerfontein-south-africa,9844,"Yzerfontein, South Africa",measle_white,"<Point><coordinates>18.155528,-33.348217</coordinates></Point>",1560
swakopmund-namibia,9845,"Swakopmund, Namibia",measle_white,"<Point><coordinates>14.528088,-22.678324</coordinates></Point>",1560
limbe-cameroon,9846,"Limbe, Cameroon",measle_white,"<Point><coordinates>9.208462,4.014510,0</coordinates></Point>",1560
oran-algeria,8359,"Oran, Algeria",measle_white,"<Point><coordinates>-0.641961,35.701641</coordinates></Point>",1664
valencia-spain,3066,"Valencia, Spain",measle_white,"<Point><coordinates>-0.376971,39.468314</coordinates></Point>",1696
valencia-spain,3066,"Valencia, Spain",measle_white,"<Point><coordinates>-0.376971,39.468314</coordinates></Point>",1664
abu-talat-egypt,9485,"Abu Talat, Egypt",measle_white,"<Point><coordinates>29.702482,31.071845</coordinates></Point>",1573
zafarana-egypt,9486,"Zafarana, Egypt",measle_white,"<Point><coordinates>32.649844,29.116683</coordinates></Point>",1580
abu-talat-egypt,9485,"Abu Talat, Egypt",measle_white,"<Point><coordinates>29.702482,31.071845</coordinates></Point>",1580
swakopmund-namibia,9845,"Swakopmund, Namibia",measle_white,"<Point><coordinates>14.528088,-22.678324</coordinates></Point>",1629
cape-town-south-africa,3921,"Cape Town, South Africa",measle_white,"<Point><coordinates>18.421934,-33.919164</coordinates></Point>",1929
santana-sao-tome-and-principe,10094,"Santana, Sao Tome and Principe",measle_white,"<Point><coordinates>6.532877,0.859580,0</coordinates></Point>",1629
luanda-angola,4190,"Luanda, Angola",measle_white,"<Point><coordinates>13.235022,-8.812852</coordinates></Point>",1709
luanda-angola,4190,"Luanda, Angola",measle_white,"<Point><coordinates>13.235022,-8.812852</coordinates></Point>",1629
muanda-congo-dem-rep-,9426,"Muanda, Congo, Dem. Rep.",measle_white,"<Point><coordinates>12.349866,-5.933362</coordinates></Point>",1629
tenerife-canary-islands-spain,7713,"Tenerife, Canary Islands, Spain",measle_white,"<Point><coordinates>-16.522764,28.292782</coordinates></Point>",1629
kribi-cameroon,10095,"Kribi, Cameroon",measle_white,"<Point><coordinates>9.910414,2.932918</coordinates></Point>",1629
kribi-cameroon,10095,"Kribi, Cameroon",measle_white,"<Point><coordinates>9.910414,2.932918</coordinates></Point>",1856
kribi-cameroon,10095,"Kribi, Cameroon",measle_white,"<Point><coordinates>9.910414,2.932918</coordinates></Point>",1821
kribi-cameroon,10095,"Kribi, Cameroon",measle_white,"<Point><coordinates>9.910414,2.932918</coordinates></Point>",1842
darnah-libya,7873,"Darnah, Libya",measle_white,"<Point><coordinates>22.639217,32.763556</coordinates></Point>",1184
darnah-libya,7873,"Darnah, Libya",measle_white,"<Point><coordinates>22.639217,32.763556</coordinates></Point>",1665
chania-greece,5723,"Chania, Greece",measle_white,"<Point><coordinates>24.012165,35.511809</coordinates></Point>",1665
harbour-view-jamaica,9600,"Harbour View, Jamaica",measle_white,"<Point><coordinates>-76.716864,17.949671</coordinates></Point>",1671
haina-dominican-republic,10120,"Haina, Dominican Republic",measle_white,"<Point><coordinates>-70.161838,18.699000,0</coordinates></Point>",1671
nanny-cay-virgin-islands-u-k-,10121,"Nanny Cay, Virgin Islands (U.K.)",measle_white,"<Point><coordinates>-64.597241,18.414784</coordinates></Point>",1671
nyali-kenya,10122,"Nyali, Kenya",measle_white,"<Point><coordinates>39.700036,-4.050501</coordinates></Point>",1667
kaweni-mayotte,10123,"Kaweni, Mayotte",measle_white,"<Point><coordinates>45.165854,-12.817099</coordinates></Point>",1915
kaweni-mayotte,10123,"Kaweni, Mayotte",measle_white,"<Point><coordinates>45.165854,-12.817099</coordinates></Point>",1667
